danceability,artist_name,song_id,track_name,key,energy,acousticness,duration_ms,loudness,speechiness,tempo,pais
0.719,Kuban,0RM8O4t1Bhm5kqp0v6bdlp,na okrągło,7,0.526,0.33,188182,-8.337,0.253,175.891,POL
0.681,Noa Kirel,6dUregFbvUNqHP5nphqesK,Unicorn,6,0.868,0.0216,170900,-5.499,0.095,130.126,POL
0.681,ReTo,3ebV1wNl0sJZUMkS7T7K2g,Król jest nagi,9,0.695,0.141,184733,-7.389,0.264,160.143,POL
0.636,club2020,09bXpqLbPGZum6I4lDcnMX,Malibu Barbie,5,0.688,0.185,189296,-7.573,0.096,141.869,POL
0.648,Jann,0vbp3qthXlRVsLXTbPrkX1,Gladiator,8,0.785,0.173,211644,-5.73,0.0922,146.025,POL
0.771,Cyrko,2VYT8yaxvwXyRvAWZqM7Ws,Prywatny bal,1,0.753,0.121,156800,-3.697,0.11,75.003,POL
0.821,White 2115,5YvL3ytkusKcM5ozxD9fKN,RiRi,2,0.522,0.28,151107,-8.308,0.059,135.079,POL
0.773,Favst,7vXWyqGHBqZi8oec17wYIl,ztb,8,0.847,0.174,207000,-6.731,0.193,110.025,POL
0.733,Kuban,2LMXAlcaN53mR1eHiwnJbb,same zmartwienia,2,0.692,0.328,166579,-7.063,0.142,90.053,POL
0.58,Smolasty,3FZPXHN1fgFeZEiXlMtosR,Herbata Z Imbirem,9,0.493,0.509,136619,-8.532,0.0359,125.154,POL
0.419,sanah,384lHduuDsrR4HPUwR3fG4,Nic dwa razy (W. Szymborska),8,0.292,0.655,189000,-10.349,0.0684,197.158,POL
0.708,FAST BOY,1YWr18dWRmuvPgAsPBsOow,Forget You,7,0.709,0.157,147987,-5.881,0.0641,128.034,POL
0.509,Gibbs,3f9Ugg030LDe0p6ospTORC,Piękny Świat,4,0.765,0.0703,233425,-9.142,0.0763,90.356,POL
0.763,ReTo,1UDGkY3eLCkufBwagAk2NT,Billy Kid,1,0.554,0.256,180531,-7.209,0.0627,140.052,POL
0.717,Guzior,4BgTgPsNeDz2KG4QsshjL9,BLUEBERRY,6,0.725,0.467,176000,-6.287,0.162,119.926,POL
0.682,White 2115,2nFaT0t36H6UX3wN3Vxvjm,California,2,0.675,0.251,192760,-8.29,0.0486,134.974,POL
0.705,Tiësto,3IhM5Mber8KA0NaRNpK2px,Lay Low,9,0.663,0.18,140160,-5.289,0.0367,124.988,POL
0.626,Daria Zawiałow,3VjEZW12YW8yIxjKIzUZfi,FIFI HOLLYWOOD,6,0.731,0.0139,183885,-6.831,0.0303,139.038,POL
0.663,Dawid Podsiadło,5GdFPcbGDQqtbVO2jl6Ez5,To co masz Ty!,0,0.811,0.0103,215453,-6.614,0.0301,119.03,POL
0.77,Waima,4II2mvGJcwuiXJe4CvLUIe,Hotline,2,0.575,0.0666,155955,-11.883,0.156,96.494,POL
0.689,Joker Out,14ibwN44PVKuvEqLiaNkKu,Carpe Diem,1,0.663,0.00906,165703,-8.778,0.0427,131.936,POL
0.711,Kizo,17zc6mHfcteESkUnIusMd3,Avatar,0,0.87,0.0202,169714,-5.756,0.085,139.952,POL
0.632,Kubańczyk,7ADOC6GgrL0WlJEQ0ERKru,Ta Noc,11,0.801,0.0467,181200,-5.521,0.0425,100.192,POL
0.544,club2020,6Zqigzh6qzzkJyEuYAR0oh,Landlord,7,0.643,0.0807,190909,-6.732,0.357,132.046,POL
0.799,Rema,1s7oOCT8vauUh01PbJD6ps,Calm Down (with Selena Gomez),11,0.802,0.429,239318,-5.196,0.0371,107.008,POL
0.572,Popek,1mgtLt6PfNvYCmYQAiOzI5,Wodospady,6,0.857,0.3,182000,-7.511,0.0984,137.016,POL
0.812,Vito Bambino,5T8U0S9VDlzyVOKb4pRRPP,Ulek i Dawcia,7,0.65,0.351,260240,-10.389,0.103,119.907,POL
0.561,David Guetta,4uUG5RXrOk84mYEfFvj3cK,I'm Good (Blue),7,0.965,0.00383,175238,-3.673,0.0343,128.04,POL
0.664,Miszel,6t2QcPF3STBCrqjOW7VECE,dres,8,0.617,0.352,175000,-8.804,0.115,146.098,POL
0.715,Metro Boomin,2dHHgzDwk4BJdRwy9uXhTO,Creepin' (with The Weeknd & 21 Savage),1,0.62,0.417,221520,-6.005,0.0484,97.95,POL
0.873,Matlane,1ryBtjEDxoMI1YsHzJ3zRw,Dach,1,0.481,0.424,149508,-10.486,0.0712,122.057,POL
0.718,La Zarra,18ZX6YaDSOopXPRvfIh8DM,Évidemment,11,0.743,0.129,181000,-4.581,0.069,120.044,POL
0.636,Calvin Harris,5eTaQYBE1yrActixMAeLcZ,Miracle (with Ellie Goulding),9,0.869,0.0378,186496,-5.289,0.0412,143.011,POL
0.644,rares,2BsJFgVnk4FYTyzyovwQ5A,"La tine și la bani - From ""Romina VTM"" The Movie",10,0.696,0.359,145618,-5.116,0.158,177.773,RUM
0.752,Tzanca Uraganu,65uHYuqIZqueZNG6DbpSJi,Emirate,6,0.88,0.0667,129000,-4.033,0.248,160.046,RUM
0.844,Iuly Neamtu,7jOlpikiyyYEpPGeJQdcnM,"Lalele mentolate - From ""Romina VTM"" The Movie",5,0.759,0.649,135146,-4.529,0.0739,103.045,RUM
0.757,Jador,0PrEHlFBgEsAxwJ3oKgxX3,Skinny,6,0.8,0.39,166765,-2.521,0.132,170.068,RUM
0.88,Ian,09Ylu166NCvXW8ZY4lA39W,Timeout,1,0.797,0.266,76460,-6.104,0.0344,112.898,RUM
0.72,6ix9ine,4epHhc2lvhFYzMlKA23O3G,MALA,5,0.825,0.689,206550,-3.627,0.0424,100.008,RUM
0.867,Tzanca Uraganu,1cr9iS5IDEcrxNrRszr6wr,"Trotinete - From ""Romina VTM"" The Movie",7,0.933,0.344,169412,-4.064,0.0731,170.071,RUM
0.895,Tzanca Uraganu,4i9Ul89UPf5YPppdOspCH6,Havana,2,0.578,0.349,165882,-4.895,0.081,135.965,RUM
0.811,Delia,7Kc7iJU1ZPjna0890AX8J7,Lololo,2,0.519,0.0307,132604,-5.813,0.131,144.99,RUM
0.911,Bogdan DLP,4vc40DbwS0XjindGtlZkwq,Ebal - From “Romina VTM” The Movie,9,0.743,0.179,148238,-5.262,0.177,144.057,RUM
0.759,Costel Biju,3ELepxj3JfSWBMcAacT8d8,Antalya,9,0.594,0.034,121263,-7.532,0.0484,95.053,RUM
0.876,AlbertNbn,043xuu25Tey8erikkqAoIT,Terorist,8,0.83,0.144,158298,-5.278,0.163,93.98,RUM
0.718,Käärijä,5RX8T3EoTuXcybAxe6oPAw,Cha Cha Cha,2,0.791,0.00207,175161,-5.572,0.0447,155.082,RUM
0.698,RAVA,7q7KhsazHZG8EM8Qt08YmO,BULIBA$HA,7,0.713,0.67,97391,-5.743,0.144,138.252,RUM
0.652,RAVA,3id20FwrVRUnH1jX86SWfr,RĂMAS BUN & KATAPULTA,6,0.823,0.149,213818,-6.167,0.107,165.014,RUM
0.843,4 226,54AaoVuA8xhAiiOq56cbd5,SEMAKA,2,0.526,0.0707,220000,-6.775,0.096,124.123,RUM
0.545,Loreen,1DmW5Ep6ywYwxc2HMT5BG6,Tattoo,3,0.779,0.243,183375,-6.235,0.0751,150.002,RUM
0.873,RAVA,0EIUssA2gv881GM16RzSQy,SHOTGUN,1,0.539,0.0524,166286,-8.138,0.0972,87.502,RUM
0.69,Vescan,3NP3h1rnq4cksYTAhLrmx0,Colegi de apartament,9,0.703,0.539,237706,-5.876,0.164,170.006,RUM
0.722,M.G.L.,2GH3qovtX07peehotrxoxA,PACHETE,2,0.666,0.0652,157714,-8.822,0.187,175.001,RUM
0.662,RAVA,60sy8u1IoawaNCSKG0g7t9,IN LIPSA TA,11,0.615,0.183,192000,-6.322,0.0338,149.974,RUM
0.747,Stefan Costea,5QfTd25qZ0lCIUC4zMWWUq,Seara De Seara,10,0.401,0.332,173913,-6.246,0.0374,118.727,RUM
0.874,Alex Velea,0OTJA25ZML2VwZA1AFt7Gv,Dau în ei ca-n aparate,11,0.815,0.0879,162508,-4.358,0.155,95.953,RUM
0.8,Ian,1AjiCgTkzq2QeGw8G3gBRR,E,4,0.534,0.123,167853,-7.327,0.079,162.952,RUM
0.804,M.G.L.,5h1Zucrq9PfrPdMBryoTW5,CONTACT FATAL 2,8,0.702,0.237,145846,-6.583,0.0821,130.075,RUM
0.821,Ian,4XLLdFJdwmvdtkwQuXAFut,La san,5,0.682,0.0474,207435,-9.65,0.0644,94.014,RUM
0.683,Petre Stefan,0AFTEC66MiVSaRN0AobM2n,Sânge pe pat și pe podea,1,0.643,0.628,169542,-8.196,0.046,117.99,RUM
0.812,Ian,5jjPoxrz3NRainOx1DtAPv,Urgențe,2,0.766,0.00218,200179,-6.631,0.0797,155.977,RUM
0.654,Aerozen,4ZIUTq57n9YpRCIl5WLM0i,BUGATTI,9,0.79,0.000229,160552,-6.119,0.0448,144.916,RUM
0.722,Stefan Costea,2Vvb9PCb8Sg6nwjvzb0Kwo,Lipsa Ta,5,0.518,0.594,196535,-8.909,0.0911,126.905,RUM
0.861,Tzanca Uraganu,1KDSdCDKLSVJNREpp7OICq,Alo baza baza,10,0.669,0.0789,173174,-8.798,0.426,74.99,RUM
0.702,Iuly Neamtu,1b8wUmTTj17WAEHlu9UFsl,Test Drive,6,0.822,0.161,150957,-5.253,0.293,188.21,RUM
0.705,Iuly Neamtu,26i4jKBlWSrlzpiB9V9gDB,Fata cu paharul,6,0.616,0.0665,142166,-4.603,0.21,171.956,RUM
0.855,Connect-R,5H0LWXNKJAaSnlPwDN4OeC,Lasa-ma Sa Te...,6,0.715,0.203,207458,-6.02,0.0628,118.044,RUM
0.508,David Kushner,1odExI7RdWc4BT515LTAwj,Daylight,2,0.43,0.83,212954,-9.475,0.0335,130.09,RUM
0.727,YNY Sebi,6r2UqgPxaMxZEXwrOnZ7bm,Tarabanele,2,0.827,0.0139,139780,-3.464,0.047,91.015,RUM
0.715,Metro Boomin,2dHHgzDwk4BJdRwy9uXhTO,Creepin' (with The Weeknd & 21 Savage),1,0.62,0.417,221520,-6.005,0.0484,97.95,RUM
0.938,NLE Choppa,0WoVfPjxsf9MTvPt9ptqeE,SLUT ME OUT,6,0.606,0.117,123673,-6.396,0.419,121.108,RUM
0.866,Ian,1YvYEbR7ITXJ0Msk4ORZxY,Lumea asta,5,0.561,0.0141,166788,-7.92,0.119,134.932,RUM
0.342,IDK,0yssm9ttK7TvO7QymKJlVT,Stai,9,0.398,0.744,170286,-9.803,0.0627,73.355,RUM
0.723,Tzanca Uraganu,4FG6TOqiQprPinFIAY3Zr5,Te-am vazut fara inel,10,0.827,0.0116,177000,-5.409,0.0528,160.076,RUM
0.687,Bogdan DLP,4j8mVMGhUkL2mCZnebKSPL,Libera,5,0.721,0.0247,171429,-6.73,0.0844,139.976,RUM
0.828,Berechet,5NqkejuzfUFg1cGF1YBv90,Bam Bam Bam,6,0.812,0.433,119877,-6.309,0.197,161.027,RUM
0.684,Metro Boomin,2Hh3ETdQKrmSI3QS0hme7g,Too Many Nights (feat. Don Toliver & with Future),7,0.671,0.189,199920,-4.392,0.0464,88.048,RUM
0.798,Ian,7FnJTkhJlH9DnRoa73SvNq,Piramida,8,0.605,0.00871,180063,-8.017,0.0517,119.999,RUM
0.882,Tzanca Uraganu,7l1amnUcwOBdJQtLEmMKNi,Banii,6,0.767,0.101,136875,-4.598,0.199,160.034,RUM
0.792,Costel Biju,6jrg6XKjDtvFGp11a0JQZQ,Gipsy Style,9,0.845,0.0511,188355,-3.339,0.0615,157.948,RUM
0.724,M.G.L.,3YCtgIn37ssc8PQmw6WLC5,"MARATON - From ""Haita De Acțiune"" The Movie",4,0.708,0.107,158298,-5.868,0.0424,93.985,RUM
0.777,Bogdan DLP,1C0G4YZEz2eOQlL2HfbyFO,Dacă n-ai bani,10,0.805,0.114,197333,-5.376,0.139,179.953,RUM
0.627,M.G.L.,5IqPGGvekdnZis9XhcyXeh,CONTACT FATAL,2,0.511,0.23,159600,-6.839,0.459,171.944,RUM
0.711,Calin,1tpWtFdAuY9chjl5YhzsTP,Safír,8,0.578,0.0737,149589,-7.759,0.0814,146.097,SLO
0.762,Separ,4WXX611x1aCtwcqVJgA3xb,Sunset,1,0.805,0.237,155520,-6.63,0.386,124.977,SLO
0.508,David Kushner,1odExI7RdWc4BT515LTAwj,Daylight,2,0.43,0.83,212954,-9.475,0.0335,130.09,SLO
0.833,Separ,1BnuGuGGEv1mIpJEmDZ5nq,Nemam mood,6,0.797,0.329,193636,-7.156,0.092,131.98,SLO
0.706,STEIN27,5FXDsBtTJRSMmmWhFxhAI0,Habibi,5,0.65,0.0021,146939,-7.791,0.249,147.015,SLO
0.785,Fobia Kid,55spL5CkRMLeP3QCmi07e0,Wake Up,2,0.741,0.0291,166709,-5.263,0.0739,103.946,SLO
0.796,Separ,7Hv3RbeEI9ynt6S7dIm3iT,Intro,9,0.697,0.585,119111,-7.524,0.0631,135.071,SLO
0.657,Samey,09MbMeMVENgLv6Z9ogzkuG,Valeriya,11,0.572,0.0544,120828,-6.489,0.362,145.064,SLO
0.647,Calin,0Pl0foFNy1vuVgx1NHVjSE,Dívej,1,0.551,0.125,155493,-7.812,0.205,141.913,SLO
0.583,Calin,2sXnat46y10FtAbW2A0ira,Hannah Montana,6,0.784,0.0621,158608,-6.708,0.0882,135.08,SLO
0.707,Miley Cyrus,4DHcnVTT87F0zZhRPYmZ3B,Flowers,0,0.681,0.0632,200455,-4.325,0.0668,117.999,SLO
0.447,Separ,1qHZrVjQrXxpb0lTdOmM7K,Reťaze,2,0.602,0.625,188219,-6.872,0.405,73.257,SLO
0.797,Separ,7247XU3UTRstBd3T3SmtZV,Nočná,1,0.689,0.0759,247869,-6.072,0.0649,122.01,SLO
0.865,Pil C,0fP30PpvCS3AB4hBN91GPY,Inverzia,10,0.546,0.131,204600,-6.534,0.0707,115.041,SLO
0.778,Calin,163UXyyrFlAIQapVN3DqIp,Praha/Vídeň,6,0.449,0.41,162462,-7.464,0.0339,130.007,SLO
0.561,David Guetta,4uUG5RXrOk84mYEfFvj3cK,I'm Good (Blue),7,0.965,0.00383,175238,-3.673,0.0343,128.04,SLO
0.705,Tiësto,3IhM5Mber8KA0NaRNpK2px,Lay Low,9,0.663,0.18,140160,-5.289,0.0367,124.988,SLO
0.848,Calin,4enbO9cZhJLSZ6Tf21LRnv,Cikády,11,0.537,0.0935,168923,-8.671,0.0571,130.013,SLO
0.718,Käärijä,5RX8T3EoTuXcybAxe6oPAw,Cha Cha Cha,2,0.791,0.00207,175161,-5.572,0.0447,155.082,SLO
0.577,Separ,6clPWgnz75XivASY6qgJVs,New York Freestyle,4,0.714,0.382,213147,-5.134,0.396,105.059,SLO
0.787,Separ,2Sn77SmatEM9xT0bWDhQho,Zachráň moju dušu,9,0.475,0.714,205352,-7.738,0.336,142.02,SLO
0.533,Viktor Sheen,0J3SIAOndpL1MS2Vq2RMQ9,Stíny,8,0.784,0.0756,172541,-6.578,0.164,92.42,SLO
0.52,Separ,1Ts222mGd174xN3ClQRzSw,Hejtklub 11,1,0.698,0.116,142083,-6.288,0.231,145.656,SLO
0.889,Separ,6uVVo6JGbwnrtCTCo1YRmk,No signal,8,0.595,0.159,210000,-6.137,0.327,140.007,SLO
0.442,Tom Odell,7jtQIBanIiJOMS6RyCx6jZ,Another Love,4,0.538,0.717,244360,-8.55,0.0451,122.758,SLO
0.765,SIMILIVINLIFE,0OsN3na3JJI2502qObTqsG,Môj typ ženy,0,0.409,0.764,156803,-8.7,0.227,94.899,SLO
0.762,Calin,1iOXr3xZSuF62boF7ygB6L,Benz,2,0.742,0.309,124615,-6.984,0.205,104.063,SLO
0.604,Calin,4ToxkJ4VvWs026R3QfHDI3,Santé,2,0.649,0.4,114000,-8.458,0.0524,120.111,SLO
0.717,Separ,635RTDI2CLBirWFSF3HhEC,Hej,11,0.698,0.334,175032,-5.258,0.0954,156.782,SLO
0.715,Metro Boomin,2dHHgzDwk4BJdRwy9uXhTO,Creepin' (with The Weeknd & 21 Savage),1,0.62,0.417,221520,-6.005,0.0484,97.95,SLO
0.637,Eminem,561jH07mF1jHuk7KlaeF0s,Mockingbird,0,0.678,0.209,250760,-3.798,0.266,84.039,SLO
0.746,Separ,3OrNfhm56VJ9iSV1flohNj,Uuuu,2,0.806,0.472,193199,-7.351,0.36,105.96,SLO
0.844,Separ,0bSJ5d1IlTBiDYSdRJK40T,Stále,1,0.777,0.208,132680,-6.619,0.0791,97.059,SLO
0.545,Loreen,1DmW5Ep6ywYwxc2HMT5BG6,Tattoo,3,0.779,0.243,183375,-6.235,0.0751,150.002,SLO
0.697,OneRepublic,4fYte8ZvTK14NEhAOZocBi,I Ain't Worried,0,0.802,0.0988,148120,-6.412,0.0456,139.951,SLO
0.712,Viktor Sheen,65sTVVVMDnczku5Gt2PTmt,Rozdělený světy,9,0.66,0.331,211892,-7.68,0.032,111.068,SLO
0.654,Sofian Medjmedj,3zvg1jGv8J5laammbEvkzf,Slzy,10,0.588,0.538,149951,-7.772,0.141,135.916,SLO
0.667,Hard Rico,592mMetMyxrHCM9jJaNZjX,Nezhasnu,8,0.594,0.0451,160541,-7.064,0.209,73.975,SLO
0.779,Separ,7Jmh4aI9g2jIh1infmeoNc,Hejtklub 10,5,0.598,0.0579,172357,-6.735,0.224,156.937,SLO
0.766,Majk Spirit,4nMUKRsyvffuyQNqnbXKRk,STARGAZING,11,0.481,0.179,207482,-12.606,0.133,140.052,SLO
0.741,Viktor Sheen,3rxHQ7HeJCpiei1d6ANDPW,Až na měsíc,3,0.572,0.265,208696,-10.405,0.0645,115.093,SLO
0.607,MEDUZA,3rb0tMq42WfggucPm0HHkA,Bad Memories (feat. Elley Duhé & FAST BOY),5,0.767,0.118,148629,-6.069,0.0474,123.998,SLO
0.52,Harry Styles,4Dvkj6JhhA12EX05fT7y2e,As It Was,6,0.731,0.342,167303,-5.338,0.0557,173.93,SLO
0.656,Separ,4NeUCjj8g0vSlGjC4BXA8q,International,11,0.747,0.288,149404,-5.103,0.272,150.164,SLO
0.712,Sam Smith,0NZPBYD5qbEWRs3PrGiRkT,Unholy (feat. Kim Petras),2,0.463,0.011,156943,-7.399,0.0797,131.199,SLO
0.706,Pil C,2fsN1mjdT4QCfRZhPQRkck,Community service,9,0.637,0.00205,168880,-5.327,0.059,163.132,SLO
0.507,Separ,0pdn0W902sYookvJnRRjmA,Zo dňa na deň,1,0.697,0.507,247675,-6.192,0.34,156.794,SLO
0.793,Separ,59aJj6x0XtcgHBbnEy7P2i,Flow Kmeť,5,0.822,0.186,228923,-4.584,0.149,129.961,SLO
0.772,Imagine Dragons,54ipXppHLA8U4yqpOFTUhr,Bones,5,0.75,0.0201,165265,-3.67,0.0455,114.061,SLO
0.799,Rema,1s7oOCT8vauUh01PbJD6ps,Calm Down (with Selena Gomez),11,0.802,0.429,239318,-5.196,0.0371,107.008,SLO
0.718,Käärijä,5RX8T3EoTuXcybAxe6oPAw,Cha Cha Cha,2,0.791,0.00207,175161,-5.572,0.0447,155.082,SWE
0.703,Hov1,1VJBnmHm3gUyJnPKetgC3j,Grät,3,0.369,0.871,194394,-8.697,0.064,95.203,SWE
0.545,Loreen,1DmW5Ep6ywYwxc2HMT5BG6,Tattoo,3,0.779,0.243,183375,-6.235,0.0751,150.002,SWE
0.733,ADAAM,0Apl0ndMj1fWIY6rnD7gnY,17,1,0.837,0.155,151000,-6.304,0.161,150.073,SWE
0.617,Bolaget,4o5Ob60pz8QHcFKcr4MWyf,Ikväll Igen,0,0.529,0.498,137727,-7.931,0.0957,165.015,SWE
0.676,Victor Leksell,6HuNgzEw9b4tDcSDCQBS1O,Fånga mig när jag faller,7,0.47,0.323,147880,-9.238,0.0335,105.985,SWE
0.563,Alessandra,14LdhxElpZS0rKVV4nxtdA,Queen of Kings,4,0.908,0.0696,147980,-4.25,0.0868,125.972,SWE
0.671,Thomas Stenström,7tHkIqI9XU8qCfLHIzl0pp,Andas in andas ut,11,0.536,0.24,156760,-7.499,0.0353,98.865,SWE
0.806,Naod,3i9UKYqNJtG0ufxxYimRu1,Dum av dej,1,0.628,0.0504,159429,-8.267,0.258,96.573,SWE
0.615,Eah Jé,1r5nCkDun9Rg73A5KGWZB0,Beroendeframkallande,2,0.561,0.544,182995,-8.505,0.0949,79.917,SWE
0.562,Yasin,4FGvRqZ1pPaflN2jjLBMB9,Har Dig,5,0.43,0.524,202955,-11.255,0.449,131.737,SWE
0.781,Hov1,2c8wnqPxPUXtxNSJN9b4cS,Lilla B,0,0.592,0.643,178191,-6.072,0.132,101.918,SWE
0.721,Bolaget,6KOzO2mUwSwe8a9GiJAn7X,Kan Inte Gå,11,0.414,0.219,146719,-9.104,0.132,144.758,SWE
0.584,Zara Larsson,4vOoQh9MhS9pyrbvc8LyMz,Can't Tame Her,6,0.915,0.00686,196940,-3.199,0.11,181.882,SWE
0.866,Sarettii,2g6O4J9ktUjorMkgyhglYP,WAKA WAKA,6,0.515,0.366,166216,-9.466,0.323,130.003,SWE
0.707,Miley Cyrus,4DHcnVTT87F0zZhRPYmZ3B,Flowers,0,0.681,0.0632,200455,-4.325,0.0668,117.999,SWE
0.515,Albin Lee Meldau,2gwirjNHYJPlBwOJ5Aftwv,Josefin,4,0.454,0.836,221218,-10.119,0.0306,81.009,SWE
0.556,Rasmus Gozzi,74xfr2lyWfi2qZjWtqovBg,RID MIG SOM EN DALAHÄST,2,0.674,0.207,121220,-5.518,0.363,208.066,SWE
0.504,Ant Wan,2dSAFb1xzoJffGzfxU4BaE,En till dans,9,0.589,0.555,200412,-7.327,0.266,94.496,SWE
0.818,C.Gambino,3pBTElvw1OK7pDDI3MR4qC,G63,5,0.506,0.284,162105,-10.91,0.201,113.981,SWE
0.508,David Kushner,1odExI7RdWc4BT515LTAwj,Daylight,2,0.43,0.83,212954,-9.475,0.0335,130.09,SWE
0.45,Darin,22WLD0thQ96SRCJ0azSCIX,Starkare,4,0.544,0.183,145284,-6.829,0.0411,168.263,SWE
0.825,Hooja,44g4gsmitW2Yjv0Sdo9Jrz,HAPPIS,7,0.573,0.705,156000,-7.329,0.0814,100.012,SWE
0.69,Jireel,45OulrUXeS81JnnRW7QXwz,Ledare,11,0.871,0.0296,161259,-4.119,0.177,144.935,SWE
0.655,Hov1,1aEU7mcRDTYBB4ASpqbjYE,Hon dansar vidare i livet,8,0.651,0.0267,248893,-7.063,0.122,90.054,SWE
0.876,Hooja,2ZfaBbRMcEgSF8JnJIaEBP,Banan Melon Kiwi & Citron,5,0.698,0.155,168000,-9.543,0.0537,130.033,SWE
0.299,Babblarna,1VJRxqJhpEIpnHon7ssp1p,Babblarnas vaggvisa,11,0.234,0.828,334053,-13.009,0.0321,186.369,SWE
0.681,Noa Kirel,6dUregFbvUNqHP5nphqesK,Unicorn,6,0.868,0.0216,170900,-5.499,0.095,130.126,SWE
0.76,Veronica Maggio,7MzmBmyI9KkyQJaPNLdtUi,17 år,1,0.675,0.244,220520,-6.299,0.0254,106.942,SWE
0.779,Miss Li,5g9gZGiXlk747pESQzmmRT,Hälsa Gud,9,0.893,0.0537,148248,-4.688,0.087,135.071,SWE
0.718,Mares,4GK4mydvnsodLEHWb4zJV4,Sunnanvind,1,0.702,0.0184,202410,-6.845,0.0324,103.934,SWE
0.625,Veronica Maggio,5MEuFY2DxrozPEgGpR8Fji,Välkommen in,0,0.676,0.115,212453,-7.059,0.036,120.019,SWE
0.563,Miriam Bryant,2eOLvT5HNiHZQb4BTSiwQl,Under någon ny,0,0.763,0.172,247790,-6.559,0.112,121.986,SWE
0.607,Veronica Maggio,1oFoY6INRnHIpHY6ssPxBm,Trädgården en fredag,4,0.847,0.135,189680,-5.078,0.055,157.004,SWE
0.743,Humlan Djojj,5maA851Fle6XexgJgJzFjF,Djurens vaggvisa,0,0.0349,0.972,140047,-17.89,0.0504,99.969,SWE
0.761,Hov1,2vD1hN8Oxqfh4umefOVIqP,Mandy Moore,6,0.59,0.0099,209710,-7.225,0.227,114.915,SWE
0.448,Smash Into Pieces,5DYCuzBPf13q0QZwQvjYzi,Six Feet Under,3,0.917,0.000556,178154,-4.931,0.0623,97.057,SWE
0.649,Theoz,7xzgJNufqvox5oQQa1dP1O,Mer av dig,9,0.81,0.185,164000,-4.781,0.0889,120.128,SWE
0.655,Asme,020wuMNnDUUn6SUlIFvoqf,Gangster Syndrom,6,0.668,0.106,170423,-5.156,0.313,68.309,SWE
0.628,Hooja,7yfMu3Ez41fQXuD9gUbFjQ,KOMMER DU IHÅG?,8,0.783,0.252,158000,-7.071,0.198,165.164,SWE
0.662,Miss Li,7wcl1N4Mn1VlBbQQmOlgiO,Ålderdomshemmet,6,0.875,0.00108,183526,-3.584,0.0461,151.985,SWE
0.833,Victor Leksell,3xPsqMJQNM14OrawTBiK4G,Din låt,7,0.507,0.191,165046,-6.95,0.0413,111.031,SWE
0.744,Tjuvjakt,1K2a8QcaPTDTZ1e4M0s8gQ,Tandtråd,11,0.857,0.148,242320,-5.315,0.233,137.809,SWE
0.781,Bianca Ingrosso,0TjldtyoH2js24XQEu8S4M,Superstar,1,0.727,0.0127,190905,-6.671,0.0913,104.965,SWE
0.511,HAVAL,2TAYBcMlswc3zYjVth43DE,LOJALITET,7,0.506,0.198,160365,-9.247,0.0745,137.069,SWE
0.577,Lars Winnerbäck,6igXxXBlP0umLjNSTspm4V,Nåt som verkligen är bra,0,0.79,0.0432,296480,-5.44,0.0385,92.022,SWE
0.811,Norlie & KKV,0P1TGA6W7GAng1a97T1ILG,2015,6,0.576,0.00507,179831,-7.651,0.0826,115.988,SWE
0.597,Dizzy,7dLIb2FTMx0EKSAipHov7P,KURIRER,10,0.562,0.16,122449,-9.744,0.0509,97.944,SWE
0.809,Sickan,0mz9vn7wCRPaDb9WoProZa,Toxic,10,0.515,0.377,128842,-10.226,0.379,95.006,SWE
0.599,Oskar Linnros,6sjGsKuInpaK3uoaWGe22W,Från och med Du,10,0.803,0.0224,193360,-6.695,0.0507,143.013,SWE
0.545,Loreen,1DmW5Ep6ywYwxc2HMT5BG6,Tattoo,3,0.779,0.243,183375,-6.235,0.0751,150.002,SWI
0.508,David Kushner,1odExI7RdWc4BT515LTAwj,Daylight,2,0.43,0.83,212954,-9.475,0.0335,130.09,SWI
0.496,Remo Forrer,4ih4oGbMt9b6PbKhTPbAmw,Watergun,8,0.357,0.211,172555,-13.42,0.0351,137.96,SWI
0.707,Miley Cyrus,4DHcnVTT87F0zZhRPYmZ3B,Flowers,0,0.681,0.0632,200455,-4.325,0.0668,117.999,SWI
0.55,Udo Lindenberg,7oQepKHmXDaPC3rgeLRvQu,Komet,7,0.5,0.285,167357,-5.779,0.045,115.016,SWI
0.637,Eminem,561jH07mF1jHuk7KlaeF0s,Mockingbird,0,0.678,0.209,250760,-3.798,0.266,84.039,SWI
0.68,RAF Camora,2H4HtOA24KXUYiINpGZ1ju,ANNA,5,0.692,0.0952,144200,-6.924,0.0471,89.967,SWI
0.561,David Guetta,4uUG5RXrOk84mYEfFvj3cK,I'm Good (Blue),7,0.965,0.00383,175238,-3.673,0.0343,128.04,SWI
0.718,Käärijä,5RX8T3EoTuXcybAxe6oPAw,Cha Cha Cha,2,0.791,0.00207,175161,-5.572,0.0447,155.082,SWI
0.563,Alessandra,14LdhxElpZS0rKVV4nxtdA,Queen of Kings,4,0.908,0.0696,147980,-4.25,0.0868,125.972,SWI
0.768,ROSALÍA,609E1JCInJncactoMmkDon,BESO,5,0.644,0.736,194543,-6.671,0.136,95.05,SWI
0.713,No Limit,7EO5oDxrq2dvYDgBjFvFYY,LA RUE,2,0.59,0.348,225137,-8.651,0.196,138.065,SWI
0.442,Tom Odell,7jtQIBanIiJOMS6RyCx6jZ,Another Love,4,0.538,0.717,244360,-8.55,0.0451,122.758,SWI
